Ad ID,Ad Text,Ad Landing Page,Ad Targeting Location,Excluded Connections,Age,Language,Placements,People Who Match,Friends of Connections,Ad Impressions,Ad Clicks,Ad Spend,Ad Creation Date,Ad End Date
437,"The first lesson of economics is scarcity: there is never enough of anything to
fully satisfy all those who want it. The first lesson of Obama's policies is to
disregard the first lesson of economics...
USA TO ISSUE MORE GREEN CARDS THAN POPULATIONS OF IOWA,
NEW HAMPSHIRE, SOUTH CAROLINA COMBINED. The lion's share of
these visas are for lesser-skilled and lower-paid workers and their dependents
who, because they are here on work-authorized visas, are added directly to
the same labor pool occupied by current unemployed jobseekers. Expressly
because they arrive on legal immigrant visas, most will be able to draw a wide
range of taxpayer-funded benefits, and corporations will be allowed to directly
substitute these workers for Americans.
Improved border security would have no effect on the continued arrival of
these foreign workers, refugees, and permanent immigrants—because they
are all invited here by the federal government.
Obama swore an oath to uphold our Constitution and protect the American
people but he has done everything in his power to destroy us. In a short few
years, America will resemble Mehico City ...where you will need to defend
your life almost on a daily basis.
Obama is killing our country. In turn I hope he drops dead soon.",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,472,92,129.40 RUB,08/04/15 05:37:48 AM PDT,08/06/15 05:37:47 AM PDT
456,"Good morning, dear patriots!
Always remember that through darkness comes light, through fear comes
love and through pain comes triumph. This is the triumph of the human spirit,
it is not in a select few, it is in every one of us.",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,534,90,187.58 RUB,08/12/15 07:23:56 AM PDT,08/14/15 07:23:56 AM PDT
442,"The threat of possible ISIS attacks on the U.S. Military families has risen
U.S. Senator Cory Gardner, a Republican from Colorado said in a statement
that he was alarmed by the reports of an FBI alert that relatives of the US
military personnel in Wyoming and Colorado were harassed outside their
homes by Middle Eastern men and might have been under surveillance. A
copy of the alert said that the wife of a U.S. military member was approached
in front of her home in Colorado by two men. The incident took place in May.
Similar incidents in Wyoming repeated in June.
We see that the threat of possible ISIS attack on families of the U.S. military
has risen. And when the threat is so real the US intelligence agencies are
doing nothing. As a matter of the fact they don't fully perform their duties.
First of all, the US security forces should take all appropriate measures to
identify people who scour after the wives and children of the U.S. Military.
Secondly, families of the U.S. Military should be taken under special
protection of the police and the FBI. If even one hair of the U.S. Military family
members will be lost then the work of American secret services isn't worth a
dime as they cannot maintain security on the American soil. In case of a
negative scenario there won't be any need in their work. And this will be the
final nail in the coffin of the American secret services.
Let's remember the last FBI and NSA failures, such as failure to stop the
Boston Marathon Bombings and so on. Our soldiers fight for America at the
other end of the world and they deserve that their families should be kept
safe.",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,"1,867",217,500.00 RUB,08/07/15 04:50:56 AM PDT,08/09/15 04:50:55 AM PDT
172,"Because They Lack Crucial Training, These Cops Severely Beat a Blind
Autistic Teen Unconscious
During the incident, Abrams, 17, suffered two seizures after police used force
against him at the Green Line's Lexington Parkway Station.
The teen suffers from Asperger's syndrome, which causes him to strongly
dislike being touched or having people in his person space, and is considered
legally blind, wearing extremely magnified glasses.
Officers thought the non-compliance of Abrams was reason enough to justify
forcibly taking him down, which resulted in him being battered and left
unconscious.
Abrams non-compliance wasn't done out of malice, but out of not really
understanding the situation, and believing he hadn't done anything wrong.
Abrams' autism makes it extremely difficult for him to interpret the intentions
or feelings of others, according to his mother. Police released the teen to the
custody of his mother rather than take him to the juvenile detention facility.
Police are trained to think like the military in combat, which means they
prioritize their own safety and the safety of fellow officers over everything
else, including that of the citizens they allegedly ""protect and serve.""",https://www.facebook.com/Black-Matters-1579673598947501/,"United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,766,91,143.57 RUB,09/09/15 08:05:55 AM PDT,09/10/15 08:05:54 AM PDT
514,"Jindal on Immigration:'We Got to Stop the Hyphenated Americans'
""America's immigration problem will only be solved with a secure border,""
Louisiana Gov. Bobby Jindal tells Newsmax TV.
In an exclusive interview with ""Newsmax Prime"" host J.D. Hayworth, the GOP
presidential hopeful said part of the problem also lies with President Barack
Obama ""out there saying 'don't worry we're not going to enforce.""'
Good words Mr. Jindal, too bad democrats don't understand such an obvious
things and continue to let illegals into the US. They want to keep the border
open so violent illegal aliens can victimize our citizens
Jindal said that in a trip to the border, he witnessed illegal aliens easily
gaining entry.
""I saw three groups come right across in broad daylight,"" he said. ""One group
walked across a man-made dam, got to a fence... they swing the gate wide
open. It's not even locked.""
America floods the country with people who have no job skills and offer them
a living on welfare. Voila, we have a work ethic breakdown. I think, it's time for
government to do their job and protect our country. America for Americans!",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,71,8,40.79 RUB,08/13/15 02:19:00 AM PDT,08/15/15 02:19:00 AM PDT
597,That's s00000 cool!!,https://www.facebook.com/LGBT-United-839497472793277/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,"6,695",885,680.25 RUB,08/11/15 08:31:18 AM PDT,08/13/15 08:31:00 AM PDT
3519,Best patriotic page ever! Join!,https://www.facebook.com/patriototus,"United States
Interests: Independence or Patriotism",Exclude people who like Being Patriotic,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/08/15 05:49:40 AM PDT,N/A
733,"Texas - homeland of guns, BBQ and ur heart!",https://www.facebook.com/timetosecede/,"United States: Texas
Interests: Independence or Patriotism",Exclude people who like Heart of Texas,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,956,76,681.10 RUB,09/22/15 07:44:13 AM PDT,N/A
46,"Obey the law and everything will be ok, they say",https://www.facebook.com/shootusa,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/27/15 12:42:42 AM PDT,07/28/15 12:42:41 AM PDT
448,"The Census Bureau published the new data in its International Data Base,
which contains population estimates and projections up to the year 2050. The
figure from the Census Bureau is a calculation of net migration—meaning the
total number of immigrants who will arrive in the United States in 2015 would
actually be larger than 1.24 million.
Of course, the United States is the country of immigrants. But if America had
huge undeveloped lands and needed workers at the earliest stage, today
there is a jobs deficit. Today the government must restrict immigration that is
a reason of interethnic tensions in the United States. High unemployment rate
fuels intolerance toward immigrants that are ready to work illegally for low
wages. So, besides social problem, immigrants threaten the U.S. economy.
Those who work illegaly don't pay taxes that are an important part of state
budget. Working illegaly, they break the law. Lack of immigration restrictions
increases crime rates.
Moreover, more and more immigrants cannot speak English. One-fifth of
people in the United States speak a foreign language at home, according to a
report of the Center for Immigration Studies.
You see, increasing ammount of immigrants in the United States creates
social and economic problems. However, we have a risk not only to worsen
the U.S. economy, but also to lose our culture. America can't be the Tower of
Babel, we cannot allow everybody to live here if immigration threatens us. We
don't hate foreigners, we are glad to see tourists from every corner of the
world, but we cannot allow them to stay here.
It's the bathos of stupidity to stimulate immigration when it creates enormous
problems for the nation.",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,"1,036",105,258.66 RUB,07/16/15 07:08:59 AM PDT,07/17/15 07:08:58 AM PDT
171,The real enemy is around us. Watch out.,https://www.facebook.com/Black-Matters-1579673598947501/,"United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,53,12,11.01 RUB,09/09/15 08:06:26 AM PDT,09/11/15 08:06:25 AM PDT
177,"Know your rights and your freedom
The murders of Michael Brown, Tryvon Martin, Freddie Gray, Eric Gartner
and other black victims have dramatized depth of racism in America society.
They were young and Black- that was enough for police officers to decide that
they looked suspicious. The police brutality has sparked the movement and
has emerged to demand justice and political attention. However, the everyday
racism we see was not understood, but ignored. Moreover, the government
along with the law enforcement violate our rights through the illegal use of
force and mass arrests in order to obstruct our free expression.
Yes, standing up for your right to protest for the equality and justice is
challenging, but it's worth discrimination and unfairness black civilians face
everyday. Remember, knowing your rights can be the most powerful weapon
you have against police abuse and brutality.
The most famous civil rights activists represent a basic philosophy, known for
their fight against injustice and lasting profound impact in the lives of African-
Americans. Martin Luther King Jr., Malcolm X, Mary McLeod Bethune, Rosa
Parks changed our lives forever.
But what changes have you made? Have you contributed to a greater
equality? What are you doing to fight against injustice and racism? Have you
ever protested in civil rights protests or have you ever been part of Black
Lives Matter movement? How do your protect your right to free expression?
Please comment below, what have YOU done to prove- BLACK LIVES
MATTER?",https://www.facebook.com/Black-Matters-1579673598947501/,"United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,17,0,2.59 RUB,09/23/15 02:52:24 AM PDT,09/26/15 02:52:24 AM PDT
1592,"It's not about who is ""good"" and ""bad"" it's about what is right!",https://www.facebook.com/BlackJourney2Justice/,"United States
Interests: Cop Block",Exclude people who like Don't Shoot,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,283,36,547.00 RUB,09/23/15 04:46:49 AM PDT,N/A
600,"We have a method in place called, don't vote these morons into office!
Passing the ""First Amendment Defense Act"" introduced by Sen. Mike Lee
has been anti-LGBT conservatives' top priority since the Supreme Court
brought marriage equality to all 50 states. It's part of the National
Organization for Marriage's post-Obergefell plan and Republican presidential
candidate pledge, and the Family Research Council mentions it almost daily.
Lee joined NPR this week to defend the bill, basically admitting that all it does
is enable anti-gay discrimination.
Lee framed his concern as one about the government discriminating against
religious institutions —for discriminating against people in same-sex
marriages. It's the latter he wants to allow by ensuring that the government
never penalizes any religious institution that refuses to recognize a same-sex
couple's marriage, or employ them, house them, or serve them.
Mr. Lee, you are ridiculous! You're just going to have to get over that fact that
we have full Federal civil rights now. Or don't! We will go on happily living our
lives while you froth at the mouth and throw a fit because we're being treated
equally under the law!",https://www.facebook.com/LGBT-United-839497472793277/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,446,46,166.16 RUB,07/14/15 07:03:45 AM PDT,07/16/15 07:03:44 AM PDT
603,"Did you know that bats have the highest homosexuality rate of any mammal?
It seems we could learn a lot from nature about acceptance and open-
mindedness!
#bats #batman #humor #rainbow #gaypride",https://www.facebook.com/LGBT-United-839497472793277/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,"5,012",588,700.00 RUB,08/06/15 03:26:51 AM PDT,08/08/15 03:26:50 AM PDT
574,"Don't be afraid to be yourself. Every person is bom unique, and our own way
is just as unique and distinctive. And if you don't live your life in your own way
you will regret it more and more with each passing year. So don't let anybody
tell you who you are is not enough!
#queerquote #beyourself #OscarWilde",https://www.facebook.com/LGBT-United-839497472793277/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,967,82,305.45 RUB,08/12/15 07:32:53 AM PDT,08/14/15 07:32:52 AM PDT
578,"'THAT'S NOT WHAT I AM': TRANSGENDER PERSON FIGHTS TO
CHANGE 'F' TO 'M' ON DRIVER'S LICENSE.
One of the friends of our group shared his story with us! He has been
discriminated against by local authorities in Louisville, Ky.
There's a gap between Kentucky law and federal law. People trying to change
the gender on a passport only need to be in transition, not post-surgery.
But many transgender people never complete the surgery due to economical
reasons, health issues etc. It seems that the law does not care about these
people's circumstances. So typical of bureaucrats.
It is very important for every transgender to be able to change his\her
identification to reflect who they really are. It's not just about person dressed
as a man one day and then dressed as a woman the next, or vice versa. It is
about much more deep, more complex things. An authentic transgender man
or woman only presents as the gender they truly are; And not the gender they
were assigned to at birth.
Transgender people are not trying to trick anyone by asking for identification
changes. They are trying to avoid as much confusion as absolutely possible.
Because it is confusing enough to be the gender different from the one you
were assigned to at birth.
Please share your stories with us, because united we can stand against
injustice and inequality!
#Kentucky #transgender #inequality #discrimination",https://www.facebook.com/LGBT-United-839497472793277/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,890,76,349.99 RUB,07/17/15 06:34:09 AM PDT,07/19/15 06:34:09 AM PDT
351,"Even kids realize that black lives matter. Why are adults so blind then? Racial
inequality should be stopped by any means.",https://www.facebook.com/Black-Matters-1579673598947501/,"United States: Baltimore Maryland: Ferguson, St. Louis Missouri:
Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,506,50,116.20 RUB,07/10/15 05:43:10 AM PDT,07/12/15 05:43:09 AM PDT
1199,"Black community welcomes you! We want to bring peace in life of our
brothers!",https://www.facebook.com/blacktivists/,"United States: Atlanta (+25 mi) Georgia; New Orleans(+50 mi)
Louisiana; Baltimore (+50 mi), Oakland (+50 mi) Maryland; Ferguson (+50
mi), St. Louis(+50 mi) Missouri; Milwaukee(+25 mi) Wisconsin
Interests: Humanitarianism, Human rights or Humanitarian aid",Exclude people who like Blacktivist,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,19,1,97.96 RUB,09/09/15 03:58:54 AM PDT,N/A
1193,"Black community welcomes you! We want to bring peace in life of our
brothers and sisters!",https://www.facebook.com/blacktivists/,"United States: Atlanta (+25 mi) Georgia; New Orleans(+50 mi)
Louisiana; Baltimore (+50 mi), Oakland (+50 mi) Maryland; Ferguson (+50
mi), St. Louis(+50 mi) Missouri; Milwaukee(+25 mi) Wisconsin
Interests: Humanitarianism, Human rights or Humanitarian aid",Exclude people who like Blacktivist,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,192,13,308.63 RUB,09/09/15 03:59:16 AM PDT,N/A
53,Join us because we care. Black Matters!,https://www.facebook.com/blackmattersus/,"United States: Atlanta (+20 km) Georgia; Maryland; St. Louis(+20
km) Missouri; Virginia",Exclude people who like Black Matters,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,0,0,None,07/13/15 07:13:40 AM PDT,N/A
613,Stop the hate: Don't be stupid.. don't hate what you don't understand!,https://www.facebook.com/LGBT-United-839497472793277/,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,"1,185",153,298.89 RUB,09/09/15 07:21:21 AM PDT,09/10/15 07:21:21 AM PDT
605,"The Hope Speech. Harvey Milk addressing crowd from stage at San
Francisco Gay Day Parade. 1978.",https://www.facebook.com/LGBT-United-839497472793277/,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like LGBT United,Friends of people who are connected to LGBT United,398,53,110.95 RUB,08/18/15 08:18:33 AM PDT,08/19/15 08:18:32 AM PDT
598,"Wonder Woman comes from an island populated exclusively by women, so
there's no doubt in our minds she is a supporter of the LGBT community.
And of course this world always need an amazing power of woman's touch:-)
Isn't it just amazing? Wonder Woman presides over the wedding of two
brides in Sensation Comics Featuring Wonder Woman, Chapter 48 written
and illustrated by Jason Badower.
Badower said he also really wanted to reference current affairs in the story -
specifically, legalization of same-sex marriage nationwide.
""I saw this Wonder Woman story as an incredible opportunity to have one of
the most recognizable, iconic characters in the world to be among the first to
step forward and officially endorse this new law,"" he said. ""I thought, let's not
just have Wonder Woman embrace this new law, let's have her celebrate it.""
Some may ask — why is it so important when superheroes depicted as
supporters of marriage equality? Because it is a massive, land-mark
milestone in LBGTQ rights history.
Because the fight to get to normal was so difficult, and because the fight to
change normal is still ongoing. Just like Wonder Woman using her
superpowers to struggle with violence and injustice of the world! :-)
#wonderwoman #superheroes #marriageequality #gaymarriage #lesbian",https://www.facebook.com/LGBT-United-839497472793277/,"United States
Interests: LGBT community or Same-sex marriage",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"1,597",193,519.40 RUB,08/20/15 08:40:38 AM PDT,08/21/15 08:40:37 AM PDT
160,"Silenced racism in America
Tamir Rice, Rumain Brisbon, Kajieme Powel, Dante Parker, Michael Brown,
John Crawford III, Eric Garner, Jonathan Ferrell, Kimani Gray, Michael Brown
and Sandra Bland are one of many examples of excessive police brutality
used on black Americans.
You never know if a simple traffic stop will end up with you in a police custody
or bullets in your chest.
Unfortunately, many of Americans feel very uncomfortable talking about these
issues, which seem to confirm the idea that the government remain silent.
Nevertheless, one should accept that African-Americans are more likely to be
targeted by police officers on the street than whites. Therefore it endangers
the rights of black community.
Doubtless when the government defends the officers who have killed black
men, it strikes us how unfair the system is and reaffirms our view that America
would spend billions of dollars on radical extremists than talking about the
domestic terrorism, racial inequality and police brutality.",https://www.facebook.com/Black-Matters-1579673598947501/,"- Living In: United States: Baltimore Maryland; Ferguson, St. Louis
Missouri; Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,"3,218",408,483.15 RUB,08/21/15 07:45:31 AM PDT,08/26/15 09:00:00 AM PDT
173,"Think about this for a second. My house is on fire with my entire family inside.
I make it out and scream for help. My neighbor grabs the water hose and
sprays his house which isn't on fire. Then tells me all houses matter.",https://www.facebook.com/Black-Matters-1579673598947501/,"United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Black Matters,Friends of people who are connected to Black Matters,929,86,217.15 RUB,09/09/15 08:05:34 AM PDT,09/10/15 08:05:33 AM PDT
735,"Best state in US! News,fun, events! Subscribe!",https://www.facebook.com/timetosecede/,"United States: Texas
Interests: Independence or Patriotism",Exclude people who like Heart of Texas,18 - 65+,English (UK)or English (US),"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"2,792",272,"2,646.36 RUB",09/22/15 07:43:22 AM PDT,N/A
502,"We pay tax money that are wasted on wars in the East instead of protect our
own borders and support economy.",https://www.facebook.com/patriototus,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Being Patriotic,Friends of people who are connected to Being Patriotic,"2,772",487,643.98 RUB,08/05/15 07:23:53 AM PDT,08/06/15 07:23:52 AM PDT
