"Ad ID","Ad Text","Ad Landing Page","Ad Targeting Location","Excluded Connections","Age","Language","Placements","People Who Match","Friends of Connections","Ad Impressions","Ad Clicks","Ad Spend","Ad Creation Date","Ad End Date"
"409","Cornel West on Obama:""The First Black President Has Become The First
Niggerized Black President""
Reacting to President Obama's use of the n-word on Marc Maron's podcast,
Cornel West called him the first ""niggerized"" president in an appearance on
CNN. West criticized Obama as ""a person who is afraid and intimidated when
it comes to putting a spotlight on white supremacy.""
""A niggerized black person is a black person who is afraid and scared and
intimidated when it comes to putting a spotlight on white supremacy and
fighting against white supremacy,"" West explained. ""So when many of us said
we have to fight against racism, what were we told?'No, he can't deal with
racism because he has other issues, political calculations. He's the president
of all America, not just black America.' We know he's president of all America
but white supremacy is American as cherry pie.""
West is right as usual. African minorities would choose Mr. West in 2009 and
2012 instead of Obama. But we had no choice. Cornel is a good leader, he
knows what black community is suffering from. Obama was promoted by big
corporations owned by white people. Obama never tried to protect blacks
from police pressure, never tried to stop police violence against blacks. Just
count how many black lives were destroyed during his presidency. The
number is horrific.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","0","0","None","06/24/15 06:03:43 AM PDT","06/25/15 06:03:42 AM PDT"
"424","Fifty years ago, 48% of African American adults and 57% of African American
children lived in poverty. Today, only 28% of African American adults and
38% of African American children live in poverty. We've come so far, but still
there is a long way to go.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland: Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","0","0","None","06/24/15 12:15:01 AM PDT","06/25/15 12:15:00 AM PDT"
"349","A small group of activists burned two confederate flags in response to
shooting in Charleston, South Carolina.
Why the symbol of the pro-slavery rebellion is still flying on the ground of
South Carolina? Why the symbol of white supremacy is still flying on the
South Carolina statehouse in Columbia? Why the flag that represents the
murder of blacks was not removed from the national statehouse?
The confederate flag represents terrorism, reminding us about the slavery
time, racism and people that were murdered in a hate-crime. Today, we ask
to remove this symbol of racism that flies 120 miles away from the Emanuel
African Methodist Episcopal Church in Charleston.
Yes, we must wipe off every single symbol of racism from the United States of
America including the confederate flag, KKK and other racist organizations.
We must give new names to the streets which were named after racist
political figures and slave traders. We must remove monuments dedicated to
Andrew Jackson, Robert Lee, Benjamin Huger, James Longstreet who owned
slaves on their farms.
How can we ever expect to get the racist symbols removed until we show
ourselves to be men the same as any other race of men?","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","412","23","174.75 RUB","06/23/15 07:42:57 AM PDT","06/24/15 07:42:56 AM PDT"
"335","It is an American history. African-American citizens sat behind signs like these
on city buses.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","476","26","84.15 RUB","06/16/15 08:20:31 AM PDT","06/17/15 08:20:30 AM PDT"
"333","2Pac believed in Fight
Tupac Shakur was indeed not just one of the greatest rappers of all time but a
worldly icon whose status in hip-hop culture can never be replaced. His
revolutionary knowledge mixed with street experience made him powerful
unstoppable force that spoke to the hearts of millions of people. His songs
touch on a number of engaging topics, including religion, women, oppression,
etc. 2Pac was a humanitarian, who stood up for those who couldn't stand up
for themselves. He believed in Fight and Speaking the Truth.
Nowadays a lot of singers, both black and white use their music to sell
records, just for making money. American society at all levels became too
corruptive, starting from our government and ending with ordinary citizens. On
the contrary Tupac did his music to influence the world. That's why he spoke
to issues of poverty, oppression and racism.
Today young African-Americans have fallen under bad influence of money,
drugs and so on. Yeah, it is all started from the government's attitude
towards Blacks. But let's remember Tupac and his ability to question the
social order. Changes, one of his popular songs, asks everyone to change
their lifestyles for better society. He always asked people to share with each
other and to learn to love each other.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","1,075","47","174.40 RUB","06/16/15 07:36:57 AM PDT","06/17/15 07:36:56 AM PDT"
"374","Join us because we care. Black matters.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore (+20 km) Maryland; St. Louis(+20 km)
Missouri","Exclude people who like Black Matters","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","137","0","44.87 RUB","06/10/15 02:59:53 AM PDT","N/A"
"339","Only 9 days this year nobody was killed by police
According to data from Mapping Police Violence there are only 9 days this
calendar year when nobody was killed by police in the USA. Since January 1,
2015 at least 508 people have now been killed by policemen. Moreover,
analyzing all deaths caused by police, African-American and Hispanic people
are more likely to be killed than Whites. Figures show that the index of deaths
for black people is 3.45 per million, while for whites it is 1.26 per million. Add
here military-style equipment and non-lethal weapons, given to cops.
And only 0.02 per cent of the nation's police forces are investigated each
year. Only 0.02! That means, US policemen are immune from criminal
changes in their killings. That's why they carry out their daily police raids to
destroy the population at the territories under their control.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","1,005","55","248.56 RUB","06/17/15 07:42:02 AM PDT","06/18/15 07:42:01 AM PDT"
"345","Thousands Walk Hand In Hand Across Ravenel Bridge To Show Support For
Mother Emanuel Church
On Sunday evening, hours after Emanuel A.M.E. Church opened its doors for
the first service following the killing of nine of its congregants Wednesday,
thousands in Charleston took to the streets in a show of support and
solidarity.
Observers on the bridge, and thousands more at the base, joined hands to
create a ""unity chain,"" then held a moment of silence that lasted five minutes
in honor of the fallen.
Police estimated that 10,000 to 15,000 took part in Sunday's gathering,
according to the Post and Courier. Cars drove slowly past the bridge, taking in
the sight and honking horns in solidarity as people chanted ""Charleston
strong!""
Throughout history people start to unite only when they face danger or when
they're in times of great sorrow. Modern America is accustomed to meet only
imaginary dangers, however, Americans are getting more and more reasons
to sorrow over something day by day.
Does it mean that the key to the unity of 330 million Americans is constant
fear and unending sorrow? Does it mean that only this can make Americans
unite and forget about the infighting and differences? Unfortunately, yes, it
does.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","759","48","258.89 RUB","06/23/15 07:41:21 AM PDT","06/24/15 07:41:20 AM PDT"
"481","Patriotism begins at home. Join new community about homeland!","https://www.facebook.com/patriototus","United States
Interests: Independence or Patriotism","Exclude people who like Being Patriotic","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","None","06/23/15 07:10:47 AM PDT","N/A"
"412","Black Matters","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland: Ferguson, St. Louis Missouri:
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","215","12","79.57 RUB","06/25/15 08:10:19 AM PDT","06/26/15 08:10:18 AM PDT"
"580","We speak for all fellow members of LGBT community across the nation.","https://www.facebook.com/Igbtun/","United States
Interests: LGBT community or Homosexuality","Exclude people who like LGBT United","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","122","103","129.66 RUB","06/16/15 03:36:10 AM PDT","N/A"
"344","What else has to happen for you all to realize black lives matter?","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland: Ferguson, St. Louis Missouri:
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","708","59","173.92 RUB","06/23/15 07:41:01 AM PDT","06/24/15 07:41:01 AM PDT"
"338","A 13-year-old child was tasered by cop for skateboarding
A San Diego sheriff's deputy was filmed tasering 13-year-old child in the
spine for skateboarding. Witnesses reported that the cop tried to force them to
delete videos from their phones. Videos show how the child writhes in agony
from being tased. Police said that the child ran away from home and was
missing for a day-and-half. However it doesn't give the reason to taser a
child.
We see another case of police misconduct, when the policeman actually
attacked the child. This case should reach the court, because the child hasn't
done anything unlawful. The policeman exceeded his powers and used force
against a child. So he should be punished. Before the trial nothing's gonna
change and cops are about to do whatever they want. The task of all
Americans who have witnessed police brutality is to extend all the information
about it in order to reach out the government and the court.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","1,290","97","270.36 RUB","06/17/15 07:41:46 AM PDT","06/18/15 07:41:45 AM PDT"
"332","A woman pretended Afro-American to gain control over black community
association
The president of a local NAACP chapter in Spokane, Washington is under
investigation after her parents publicly accused her of lying being African
American. Both parents of Rachel Dolezal are white. Rachel Dolezal also
serves as the chair of Spokane's Office of Police Ombudsman Commission
and is an adjunct professor of Africana Studies at Eastern Washington
University. Dolezal falsely identified herself as African-American in order to be
appointed as a chair. Dolezal's parents paid attention to the official
documents, including a birth certificate, confirming that Rachel is part
Swedish, Czech, and German with ""traces"" of Native American heritage.
We see, how whites are trying to gain control over traditionally black
organization that protects the rights and interests of the black community. In
the Dolezal's case it is unlikely it was a mistake or personally motivated
fraud. Simply she was given a task to join the association of black community
in order to control it and hold the interests of white majority.
We need a deep inspection of Rachel Dolezal's activities while she was a
president of the local branch of the Association of black people! In order not to
repeat similar cases in future we need a careful control of all appointments by
black community! As it is, there is a dominance of whites in police
departments and authorities of cities with a predominantly black population!","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","676","47","89.51 RUB","06/15/15 07:22:20 AM PDT","06/16/15 07:22:20 AM PDT"
"346","Whatever the white man has done. Black Americans have done, and often
even better.
Miss Black America in 1969.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland: Ferguson, St. Louis Missouri:
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","757","65","174.35 RUB","06/23/15 07:41:58 AM PDT","06/24/15 07:41:58 AM PDT"
"340","In early 1900s this Black Americana Chocolate Eyes Ad Art was popular in
the USA. They made money from our pain and suffering! Though today we
don't see such ads, racism still exists in the American society.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","844","21","169.47 RUB","06/17/15 07:45:33 AM PDT","06/18/15 07:45:32 AM PDT"
"410","Autopsy Says Freddie Gray Died After Sustaining 'High-Energy Injury' in
Police Van
The Baltimore state medical examiner's office has found that Freddie Gray
likely died from a single ""high-energy injury"" sustained as he rode shackled in
the back of a police van on the day of his arrest, according to an autopsy
report obtained by the Baltimore Sun.
The autopsy report suggested that Gray may have attempted to stand up
during the van ride, and that the injury could have occurred as he was thrown
against the van wall when the vehicle changed direction. Like really? When
police took Gray to the hospital, doctors determined that he had sustained a
severed spine and crushed voice box. High-energy injury? We don't think so.
It's hard to believe. Do they think we're idiots or something?
Cops imprison you, shoot you, sever your spine, crush your larynx, send you
to war, keep you poor, call you a thug and get away with it. There's no excuse
for what happened to Freddie.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","71","12","22.75 RUB","06/24/15 06:53:54 AM PDT","06/25/15 06:53:54 AM PDT"
"447","We can't all be Presidents, but we can all be patriots. Join us!","https://www.facebook.com/patriototus","United States
Interests: Independence or Patriotism","Exclude people who like Being Patriotic","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","None","06/23/15 07:08:59 AM PDT","N/A"
"450","United We Stand! Welcome every patriot we can reach. Flag and news!","https://www.facebook.com/patriototus/","United States
Interests: Independence or Patriotism","Exclude people who like Being Patriotic","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","529,205","72,043","331,675.75 RUB","06/23/15 12:41:02 AM PDT","N/A"
"411","Ella Baker. The woman behind the scenes.
Not many of you will probably be able to recognize Ella Baker, who was a
hero of the civil rights Freedom Movement, racial and economic injustice for
five decades. Her job was to put together the pieces in order to create a
strong organization in the face of racism and injustice. She played a key role
in NAACP; Student Nonviolent Coordinating Committee and Martin Luther
King's Southern Christian Leadership Conference.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland: Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","332","42","81.49 RUB","06/25/15 08:10:53 AM PDT","06/26/15 08:10:53 AM PDT"
"484","Patriotism comes from your heart... follow its dictates and don't live a false
life. Join!","https://www.facebook.com/patriototus","United States
Interests: Independence or Patriotism","Exclude people who like Being Patriotic","18 - 65+","English (UK)or English (US)","News Feed on desktop computers or News Feed on mobile
devices","N/A","N/A","0","0","None","06/23/15 07:09:49 AM PDT","N/A"
"341","Sadness and shocking tragedy at historically black church in Charlestone
*CLICK TO GET LIVE UPDATES ON OUR PAGE*
A white gunman opened a fire at pastor and 8 other church members at black
church in Charlestone, S.0 on Wednesday night. The young clean-shaved
shooter walked in during a prayer meeting and started shooting the people.
Charleston Police Chief Greg Mullen said that the incident would be
investigated as hate crime.
Emanuel AME Church is a historically Africa-American church which was
found by Denmark Vesey in order to organize a slave revolt in 1822.
Despite the first black American president, Africa-Americans remain the most
common victims of hate crimes. But what if the hate crime relates to
xenophobia? American xenophobia is based on the dominant white heritage
that is giving birth to another form of hate and discrimination. These forms
take another level of hate. Unfortunately, American tolerance is not what we
think it is. US public is swapping patriotism for nationalism, tolerance for
Islamophobia, racism and anti-immigrant sentiment. For instance, last
February American gunman killed three young Muslims two miles away from
the University of North Carolina campus. Was this gunman motivated by hate
and intolerance? Should we expect for more hate-crimes?
What if American racial change still occurs through generations? What of it
racism happens due to unequal opportunities? What if America is still a
deeply racist country? What if the church is not a safe place anymore?
#CharlestonShooting #chsnews","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","5,072","274","1,295.48 RUB","06/18/15 04:36:59 AM PDT","06/19/15 04:36:59 AM PDT"
"347","How many of you believe in Black Jesus?
There is quite a big number of people arguing about ethnicity of Jesus Christ.
Was Jesus white, olive-skinned or black? The Coptic Museum in Cairo, Egypt
owns the earliest painting of Jesus Christ in the Church of Rome (6th century)
where skin color of Jesus was black.","https://www.facebook.com/Black-Matters-1579673598947501/","United States: Baltimore Maryland; Ferguson, St. Louis Missouri;
Cleveland Ohio","N/A","18 - 65+","N/A","News Feed on desktop computers or News Feed on mobile
devices","People who like Black Matters","Friends of people who are connected to Black Matters","581","57","174.26 RUB","06/23/15 07:42:12 AM PDT","06/24/15 07:42:11 AM PDT"
