Ad ID,Ad Text,Ad Landing Page,Ad Targeting Location,Excluded Connections,Age,Language,Placements,People Who Match,Friends of Connections,Ad Impressions,Ad Clicks,Ad Spend,Ad Creation Date,Ad End Date
3260,"19 times!!!That's why we need a wall. What used to be a nightmare for our
country several decades ago is rapidly turning real. It all will definitely get
even worse if we keep doing nothing and letting the invaders do all they want.
This wrongful attitude of carelessness has to be changed!",https://www.facebook.com/StopAllInvaders/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Stop A.I.,Friends of people who are connected to Stop A.1.,"5,430",841,200.00 RUB,05/15/17 12:36:02 AM PDT,05/17/17 12:36:02 AM PDT
2074,"Congratulations, beautiful Queens!
You can achieve any goals if you really believe in yourself. Just motivate
yourself.",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American
culture, African-American Civil Rights Movement (1954-68), African-American
history or Malcolm X",N/A,"4,973","1,013",244.70 RUB,05/24/17 08:01:00 AM PDT,05/25/17 08:01:00 AM PDT
3089,N/A,https://www.facebook.com/WiIIiamsandKalvin/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,0,0,None,05/26/17 08:02:29 AM PDT,05/29/17 04:11:00 PM PDT
2055,This is so cute! Made my eyes water a bit. Support each other!,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American
culture, African-American Civil Rights Movement (1954-68), African-American
history or Malcolm X",N/A,"2,693",642,157.65 RUB,05/24/17 08:11:54 AM PDT,05/25/17 09:00:00 AM PDT
3258,No more mosques! We have to protect American culture!,https://www.facebook.com/StopAllInvaders/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Stop A.I.,Friends of people who are connected to Stop A.1.,"10,534","2,523",200.00 RUB,05/18/17 08:21:15 AM PDT,05/20/17 12:51:00 PM PDT
3025,"Let's make it clear:
1) Flint still doesn't have clean water.
2) America spent millions to bomb Syria.",https://www.facebook.com/WilliamsandKalvin/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., Stop Racism!!, African-
American culture, African-American Civil Rights Movement (1954-68), African-
American history, Say To No Racism or Malcolm X",N/A,"36,915","4,374",791.37 RUB,05/22/17 08:18:43 AM PDT,05/29/17 08:18:43 AM PDT
2138,"The first ""Miss Black America Pageant"" was held in Atlantic City.. NJ in 1968.
Saundra Williams was crowned the first ""Miss Black America"". Know your
history.",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68). African-American history or Malcolm X",N/A,"2,952",584,165.69 RUB,05/24/17 07:58:27 AM PDT,05/25/17 07:58:27 AM PDT
2557,"The Senate of the U.S. Congress approved a bill that seriously broadens the
scope of combat operations of the U.S. Armed Forces. According to this bill,
the U.S. will send far more soldiers to Syria, Iraq, Yemen, Afghanistan and
similar countries. Since thousands of Mexican have served in the U.S. Army,
this law should never be implemented. Mexican soldiers shouldn't die in vain
for the sake of foreign political ambitions.",https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano, Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop, Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,"15,890","1,746",402.91 RUB,05/26/17 08:21:42 AM PDT,05/29/17 10:04:00 AM PDT
2556,Keep Calm and Viva Mexico! ???,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"43,393","5,661",200.00 RUB,05/19/17 07:51:59 AM PDT,05/23/17 12:01:00 PM PDT
2577,Our ancient blood makes us awesome!,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"47,770","5,884",500.00 RUB,05/10/17 05:29:18 AM PDT,05/11/17 05:29:18 AM PDT
1982,"This is so awful but who cares? Do you know that the United States and its
allies have killed at least 3,200 civilians in more than 1,000 days of bombing?
Yes, it's more than nine times the 352 deaths acknowledged by the U.S.
military. Innocent Syrian civilians are dying for no reason, people in America
still suffer from unemployement, injustice and police brutality, but they still
spend money for bombing the Middle East.",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"8,833",901,791.02 RUB,05/15/17 06:38:29 AM PDT,05/22/17 12:49:00 PM PDT
3090,"Make this go viral! This is how police brutality is towards Black males!
repost",https://www.facebook.com/WilliamsandKalvin/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., Stop Racism!!, African-
American culture, African-American Civil Rights Movement (1954-68), African-
American history, Say To No Racism or Malcolm X",N/A,"5,920",847,65.24 RUB,05/22/17 08:18:59 AM PDT,05/26/17 08:18:59 AM PDT
2017,Black don't crack! That's the power of melanin!,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr.; African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"4,468","1,173",195.02 RUB,05/12/17 08:02:15 AM PDT,05/13/17 08:02:15 AM PDT
2030,Brilliant minds: But you won't see this on the evening news. Wonder.. why?,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr.; African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"7,382","1,617",196.40 RUB,05/12/17 08:01:18 AM PDT,05/13/17 08:01:18 AM PDT
2607,Have you ever felt this way?,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,229,45,6.03 RUB,05/03/17 12:06:41 AM PDT,05/06/17 12:06:41 AM PDT
3092,"There is nothing more important than bond between parents and their kids!
#LikeFatherLikeSon
repost",https://www.facebook.com/WilliamsandKalvin/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., Stop Racism!!, African-
American culture, African-American Civil Rights Movement (1954-68), African-
American history, Say To No Racism or Malcolm X",N/A,"8,968",879,100.00 RUB,05/05/17 07:48:43 AM PDT,05/08/17 07:48:43 AM PDT
2618,Everyone must learn this,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"6,954","1,058",200.00 RUB,05/16/17 07:16:37 AM PDT,05/17/17 08:04:00 AM PDT
2615,"Don't forget who has lived on this earth since ancient times, and who just
came and took it away",https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico, Latin hip hop, Chicano Movement.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"19,025","2,911",200.00 RUB,05/16/17 07:18:26 AM PDT,05/17/17 04:04:00 PM PDT
2019,N/A,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,252,28,27.01 RUB,05/17/17 06:32:04 AM PDT,05/25/17 11:00:00 AM PDT
1987,"A study reveals that cheating about race in CVs impact chances for Black
people to get interviewed. A study reveals that cheating about race in CVs
impact chances for Black people to get interviewed. Black People Have To
""Whiten"" Their CVs I BlackMattersUS.com blackmattersus.com",https://blackmattersus.com/33856-black-people-have-to-whiten-their-cvs/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"2,786",367,235.30 RUB,05/24/17 08:12:51 AM PDT,05/25/17 08:12:51 AM PDT
2167,What a precious moment!,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr.; African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"11,574","2,889",500.00 RUB,05/19/17 07:29:51 AM PDT,05/20/17 07:29:51 AM PDT
3517,"We always condemn racism and terrorism because they only affect the poor
and less privilege in society. So don't be fooled into making this mistake: The
war in Syria is just another rich white man's way to profit at the cost of
innocent lives... and yes, Flint is stillwithout clean water.
#wokeblacks #PanAfricanism #BlackNationalism #BlackEmpowerment
#African Empowerment #AfricanAndProud #BlackAndProud #BlackPride
#BlackPower #BlackLivesMatter #Amerikkka #UnapologeticaIIyBlack
#UnapologeticallyAfrican #BlacklnAmerica #BlacklsBeautiful #KnowThySelf
#KnowledgeOfSelf #KnowledgeOfSelflsANationaIity
#EconomicEmpowerment #Integration Failed #WhiteLiesMatter #Education
#African Unification #AfricanUnity #BlackLove #theblackmancan #brotherhood
#kings",https://www.facebook.com/Woke-Blacks-294234600956431/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Syria Charity, Martin Luther King, Jr., African-
American Civil Rights Movement(1954-68), African-American history. Syria-
News or Malcolm X",N/A,"21,892","2,732",900.00 RUB,05/25/17 12:42:39 AM PDT,05/29/17 12:42:39 AM PDT
2166,"Stevie Wonder Turns 67 Today! Happy Birthday to a legendary Stevie
Wonder! Stevie Wonder Turns 67 Today! I BlackMattersUS.com
blackmattersus.com",https://blackmattersus.com/33722-stevie-wonder-turns-67-today/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68). African-American history or Malcolm X",N/A,"4,646",594,300.00 RUB,05/15/17 06:39:35 AM PDT,05/16/17 06:39:35 AM PDT
2591,Think twice before doing something and don't mess with the karma!,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"37,633","4,317",500.00 RUB,05/10/17 05:29:32 AM PDT,05/11/17 05:29:32 AM PDT
2415,"New administration's budget proposal to Congress includes $1.7 trillion in
mandatory spending cuts over 10 years, including $800 billion from Medicaid
and $193 billion from food stamps. At the same time, this proposal, called ""A
New Foundation for American Greatness"", includes a boost in military
spending and $1.6 billion for the construction of the border wall with Mexico.
To be honest, I'm not sure, that the wall and another pointless war, instead of
affordable health care and help for those in need, is what we have to keep our
focus on. It seems like republicans are using every single possibility to get
more money for their wars, and they don't mind it if average Americans live in
poverty or without affordable medicine. Why additional billions to Military? Our
Department of Defense budget is already bigger than military budgets of the
next eight countries combined, isn't it enough? Here is what Senate Minority
Leader Chuck Schumer said: ""Based on what we know about this budget, the
good news -- the only good news -- is that it's likely to be roundly rejected by
members of both parties here in the Senate — just as the last budget was""",https://www.facebook.com/bornliberal/,United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",People who like Born Liberal,Friends of people who are connected to Born Liberal,"1,778",267,267.00 RUB,05/23/17 07:36:32 AM PDT,05/25/17 07:36:32 AM PDT
3023,"For last 1,000 days, America and its allies have killed at least 3,200 civilians
in Syria.
But will bombing bring peace? Martin Luther King Jr. had an answer on that:
""The chain reaction of evil - hate begetting hate, wars producing more wars -
must be broken, or we shall be plunged into the dark abyss of annihilation.""",https://www.facebook.comNVilliamsandKaIvin/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"9,306",714,400.00 RUB,05/20/17 07:53:05 AM PDT,05/22/17 07:53:05 AM PDT
3256,"American citizens should always come first! Let's fight illegal immigration
together! Stop A.I.",https://www.facebook.com/StopAllInvaders/,- Living In: United States,Exclude people who like Stop A.1.,30 - 65+,English (UK)or English (US),"News Feed on desktop computers, News Feed on mobile
devices or Right column on desktop computers","Politics: Likely to engage with political content
(conservative)
And Must Also Match: Interests: Deportation, Stop Illegal Immigration, Illegal
immigration or Immigration law",N/A,0,0,None,05/18/17 02:20:13 AM PDT,N/A
2650,"Everyone has the right to life, regardless of social status.",https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano, Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop, Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,"13,425","2,389",306.00 RUB,05/12/17 12:34:30 AM PDT,05/13/17 12:34:30 AM PDT
2070,"Graduation is one the most important days of your life and you may need
some ways to make your natural Black hair look gorgeous. Graduation is one
the most important days of your life and you may need some ways to make
your natural Black hair look gorgeous. Wearing Your Natural Black Hair At
Graduation I BlackMattersUS.com blackmattersus.com","https://blackmattersus.com/33865-wearing-your-natural-black-hair-at-
graduation/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American
culture, African-American Civil Rights Movement (1954-68), African-American
history or Malcolm X",N/A,773,95,138.47 RUB,05/24/17 08:11:32 AM PDT,05/25/17 10:00:00 AM PDT
2651,I remember those days.,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano, Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop, Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,"12,541","1,585",60.00 RUB,05/03/17 12:05:46 AM PDT,05/06/17 12:05:46 AM PDT
3257,We are against illegal immrgation and Islamization of America! Stop A.I.,https://www.facebook.com/StopAllInvaders/,- Living In: United States,Exclude people who like Stop A.1.,30 - 65+,English (UK)or English (US),"News Feed on desktop computers, News Feed on mobile
devices or Right column on desktop computers","Politics: Likely to engage with political content
(conservative)
And Must Also Match: Interests: Deportation, Stop Illegal Immigration, Illegal
immigration or Immigration law",N/A,"7,787",618,"2,943.59 RUB",05/18/17 02:23:13 AM PDT,N/A
2014,Black and educated: Know your people and motivate each other.,https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr.; African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"3,530",751,194.16 RUB,05/12/17 08:00:35 AM PDT,05/13/17 08:00:35 AM PDT
2136,"Latest report shows that life expectancy for Black Americans improves and
racial mortality gap closing. Latest report shows that life expectancy for Black
Americans improves and racial mortality gap closing Life Expectancy For
Black Americans Improves I BlackMattersUS.com blackmattersus.com","https://blackmattersus.com/33464-life-expectancy-for-black-americans-
improves/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68), African-American history or Malcolm X",N/A,"1,621",251,154.38 RUB,05/24/17 08:10:37 AM PDT,05/25/17 08:10:37 AM PDT
2589,We are unstoppable!,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop, Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"12,504","1,903",60.00 RUB,05/02/17 06:09:25 AM PDT,05/03/17 06:09:25 AM PDT
2586,Mexican girls are the best,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano. Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop. Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,"102,110","16,055",300.00 RUB,05/05/17 12:04:14 AM PDT,05/08/17 12:04:14 AM PDT
45,"We always condemn racism and terrorism because they only affect the poor
and less privilege in society. So don't be fooled into making this mistake: The
war in Syria is just another rich white man's way to profit at the cost of
innocent lives... and yes, Flint is stillwithout clean water.
#wokeblacks #PanAfricanism #BlackNationalism #BlackEmpowerment
#African Empowerment #AfricanAndProud #BlackAndProud #BlackPride
#BlackPower #BlackLivesMatter #Amerikkka #UnapologeticaIlyBlack
#UnapologeticallyAfrican #BlacklnAmerica #BlacklsBeautiful #KnowThySelf
#KnowledgeOfSelf #KnowledgeOfSelflsANationaIity
#EconomicEmpowerment #Integration Failed #WhiteLiesMatter #Education
#African Unification #AfricanUnity #BlackLove #theblackmancan #brotherhood
#kings",https://www.facebook.com/Woke-Blacks-294234600956431/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Syria Charity, Martin Luther King, Jr., African-
American Civil Rights Movement(1954-68), African-American history. Syria-
News or Malcolm X. Employers: Syria",N/A,0,0,None,05/25/17 12:25:16 AM PDT,05/26/17 12:25:16 AM PDT
1994,"She slays!
Like if you think she is beautiful.",https://www.facebook.com/blackmattersus.mvmnt/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement (1954-68). African-American history or Malcolm X",N/A,"1,393",345,72.20 RUB,05/24/17 07:59:44 AM PDT,05/25/17 07:59:44 AM PDT
2619,"Despite the fact that thousands of years have passed, we still remember who
we are",https://www.facebook.com/brownunitedfronU,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano, Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop, Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,"24,407","3,218",300.00 RUB,05/18/17 04:51:28 AM PDT,05/19/17 06:03:00 AM PDT
2672,Haha perfectly said,https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Mexico. Latin hip hop. Chicano Movement,.
Hispanidad, Lowrider, Chicano rap or La Raza",N/A,"64,700","8,484",600.00 RUB,05/10/17 05:27:28 AM PDT,05/11/17 05:27:28 AM PDT
2670,"It may sound like nonsense, but it's a cruel truth ...",https://www.facebook.com/brownunitedfront/,- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Hispanic and latino american culture, Mexico,
Being Chicano, Mexican american culture, Hispanic culture, Latino culture,
Latin hip hop, Chicano, Chicano Movement, Hispanidad, Mexican Pride,
Lowrider, Chicano rap or La Raza",N/A,0,0,0,05/17/17 04:47:17 AM PDT,05/18/17 04:05:00 PM PDT
937,repost,https://www.facebook.com/blacktivists/,United States,N/A,16 - 65+,English (UK) or English (US),"News Feed on desktop computers or News Feed on mobile
devices","Interests: Black nationalism, Pan-Africanism, Police
misconduct, African-American culture, African-American Civil Rights
Movement ( 1954-68), African-American history, Black Consciousness
Movement, Martin Luther King Ill, Stop Police Brutality or Black (Color)",N/A,"32,942","4,290",200.00 RUB,05/16/17 06:17:51 AM PDT,05/17/17 06:17:51 AM PDT
1264,"What happened in Manchester is a tragedy beyond description that filled our
hearts with inconsolable grief of pain and loss. It makes everything worse that
the spirit of hatred is again aimed on all Muslims who in fact have nothing to
do with disgusting radicals who organize such gruesome acts. The whole
Muslim community condemns terror! Islam would remain the religion of peace
no matter how hard those terrorists try to promote the opposite image! These
people hurt Islam and the best way we can protect it is the art of compassion
and love towards all people suffering at the hands of radicals! Pray for the
victims, stay strong and heal this world!",https://www.facebook.com/MuslimAmerica/,"- Living In: United States
Connections: People who like United Muslims of America",N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices",N/A,N/A,"3,546",602,200.00 RUB,05/23/17 11:57:09 PM PDT,05/24/17 11:57:09 PM PDT
2107,"If you're graduating this year, Michelle and Barack Obama are really proud of
you. Former First Lady Michelle Obama spoke onstage during MTV's 2017
College Signing Day on Friday, continuing her commitment to pushing for
higher education for American kids. Michelle Obama also made a great
surprise with a taped message on Good Morning America Monday.""To all the
students in this gra... Watch Michelle Obama's Powerful Message For 2017
High School Grads And Future Students I BlackMattersUS.com
blackmattersus.com","https://blackmattersus.com/33750-watch-michelle-obamas-powerful-message-
for-2017-high-school-grads-and-future-students/",- Living In: United States,N/A,18 - 65+,N/A,"News Feed on desktop computers or News Feed on mobile
devices","Interests: Martin Luther King, Jr., African-American Civil
Rights Movement(1954-68), African-American history or Malcolm X",N/A,"1,414",190,200.00 RUB,05/17/17 06:24:16 AM PDT,05/18/17 06:24:16 AM PDT
